time,open,high,low,close,volume,ticker,comGroupCode,organName,organShortName,organTypeCode,comTypeCode,icbName,icbNamePath,sector,industry,group,subgroup,icbCode
2024-04-24,7100,7100,5300,6500,17400,DSG,UPCOM,Công ty Cổ phần Kính Đáp Cầu,Kính Đáp Cầu,DN,CT,Vật liệu xây dựng & Nội thất,Công nghiệp/Xây dựng và Vật liệu/Xây dựng và Vật liệu/Vật liệu xây dựng & Nội thất,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Vật liệu xây dựng & Nội thất,2353
2024-04-24,5970,5970,5920,5970,91400,DXV,HOSE,Công ty Cổ phần VICEM Vật liệu Xây dựng Đà Nẵng,Vật liệu Xây dựng Đà Nẵng,DN,CT,Vật liệu xây dựng & Nội thất,Công nghiệp/Xây dựng và Vật liệu/Xây dựng và Vật liệu/Vật liệu xây dựng & Nội thất,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Vật liệu xây dựng & Nội thất,2353
2024-04-24,4840,5040,4780,5000,1716700,EVG,HOSE,Công ty Cổ phần Tập đoàn Everland,Tập đoàn Everland,DN,CT,Xây dựng,Công nghiệp/Xây dựng và Vật liệu/Xây dựng và Vật liệu/Xây dựng,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,2357
2024-04-24,22700,22700,21800,21800,1100,EIC,UPCOM,Công ty Cổ phần EVN Quốc Tế,EVN Quốc Tế,DN,CT,Xây dựng,Công nghiệp/Xây dựng và Vật liệu/Xây dựng và Vật liệu/Xây dựng,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,2357
2024-04-24,3960,4140,3960,4140,33300,FCM,HOSE,Công ty Cổ phần Khoáng sản FECON,Khoáng sản FECON,DN,CT,Vật liệu xây dựng & Nội thất,Công nghiệp/Xây dựng và Vật liệu/Xây dựng và Vật liệu/Vật liệu xây dựng & Nội thất,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Vật liệu xây dựng & Nội thất,2353
2024-04-24,13200,13850,13200,13700,898200,FCN,HOSE,Công ty Cổ phần FECON,FECON CORP,DN,CT,Xây dựng,Công nghiệp/Xây dựng và Vật liệu/Xây dựng và Vật liệu/Xây dựng,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,2357
2024-04-24,12300,12500,12300,12500,7500,FIC,UPCOM,Tổng Công ty Vật liệu Xây dựng số 1 - Công ty Cổ phần,VLXD số 1,DN,CT,Vật liệu xây dựng & Nội thất,Công nghiệp/Xây dựng và Vật liệu/Xây dựng và Vật liệu/Vật liệu xây dựng & Nội thất,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Vật liệu xây dựng & Nội thất,2353
2024-04-24,19200,19200,19200,19200,500,GMX,HNX,Công ty Cổ phần Gạch ngói Gốm xây dựng Mỹ Xuân,Gạch ngói Mỹ Xuân,DN,CT,Vật liệu xây dựng & Nội thất,Công nghiệp/Xây dựng và Vật liệu/Xây dựng và Vật liệu/Vật liệu xây dựng & Nội thất,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Vật liệu xây dựng & Nội thất,2353
2024-04-24,7100,7200,6300,6300,11900,H11,UPCOM,Công ty Cổ phần Xây dựng HUD101,Xây dựng HUD101,DN,CT,Xây dựng,Công nghiệp/Xây dựng và Vật liệu/Xây dựng và Vật liệu/Xây dựng,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,2357
2024-04-24,26500,26500,26500,26500,500,HC3,UPCOM,Công ty Cổ phần Xây dựng số 3 Hải Phòng,Xây dựng số 3 Hải Phòng,DN,CT,Xây dựng,Công nghiệp/Xây dựng và Vật liệu/Xây dựng và Vật liệu/Xây dựng,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,2357
2024-04-24,2690,2870,2650,2870,244400,HID,HOSE,Công ty Cổ phần Halcom Vietnam,Halcom Vietnam,DN,CT,Xây dựng,Công nghiệp/Xây dựng và Vật liệu/Xây dựng và Vật liệu/Xây dựng,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,2357
2024-04-24,12400,12800,12350,12750,5373700,HHV,HOSE,Công ty Cổ phần Đầu tư Hạ tầng Giao thông Đèo Cả,Đầu tư Hạ tầng Giao thông Đèo Cả,DN,CT,Xây dựng,Công nghiệp/Xây dựng và Vật liệu/Xây dựng và Vật liệu/Xây dựng,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,2357
2024-04-24,9200,9400,9000,9400,20400,HAN,UPCOM,Tổng Công ty Xây dựng Hà Nội - CTCP,Xây dựng Hà Nội,DN,CT,Xây dựng,Công nghiệp/Xây dựng và Vật liệu/Xây dựng và Vật liệu/Xây dựng,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,2357
2024-04-24,7540,8060,7540,8060,2700,HAS,HOSE,Công ty Cổ phần Hacisco,Hacisco,DN,CT,Xây dựng,Công nghiệp/Xây dựng và Vật liệu/Xây dựng và Vật liệu/Xây dựng,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,2357
2024-04-24,7230,7350,7210,7340,707300,HBC,HOSE,Công ty Cổ phần Tập đoàn Xây dựng Hòa Bình,Tập đoàn Xây dựng Hòa Bình,DN,CT,Xây dựng,Công nghiệp/Xây dựng và Vật liệu/Xây dựng và Vật liệu/Xây dựng,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,2357
2024-04-24,10800,10900,10800,10900,1800,HCC,HNX,Công ty Cổ phần Bê tông Hòa Cầm - Intimex,Bê tông Hòa Cầm,DN,CT,Vật liệu xây dựng & Nội thất,Công nghiệp/Xây dựng và Vật liệu/Xây dựng và Vật liệu/Vật liệu xây dựng & Nội thất,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Vật liệu xây dựng & Nội thất,2353
2024-04-24,4200,4300,4200,4200,64700,HDA,HNX,Công ty Cổ phần Hãng sơn Đông Á,Hãng sơn Đông Á,DN,CT,Vật liệu xây dựng & Nội thất,Công nghiệp/Xây dựng và Vật liệu/Xây dựng và Vật liệu/Vật liệu xây dựng & Nội thất,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Vật liệu xây dựng & Nội thất,2353
2024-04-24,11400,11400,11300,11400,1000,HEJ,UPCOM,Tổng Công ty Tư vấn Xây dựng Thủy Lợi Việt Nam - CTCP,Tư vấn Xây dựng Thủy Lợi VN,DN,CT,Xây dựng,Công nghiệp/Xây dựng và Vật liệu/Xây dựng và Vật liệu/Xây dựng,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,2357
2024-04-24,43400,43400,42000,43000,11700,HMS,UPCOM,Công ty Cổ phần Xây dựng Bảo tàng Hồ Chí Minh,XD Bảo tàng Hồ Chí Minh,DN,CT,Xây dựng,Công nghiệp/Xây dựng và Vật liệu/Xây dựng và Vật liệu/Xây dựng,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,2357
2024-04-24,3900,3900,3800,3900,12400,HOM,HNX,Công ty Cổ phần Xi măng VICEM Hoàng Mai,Xi măng VICEM Hoàng Mai,DN,CT,Vật liệu xây dựng & Nội thất,Công nghiệp/Xây dựng và Vật liệu/Xây dựng và Vật liệu/Vật liệu xây dựng & Nội thất,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Vật liệu xây dựng & Nội thất,2353
2024-04-24,67000,67000,62800,64500,1200,HPP,UPCOM,Công ty Cổ phần Sơn Hải Phòng,Sơn Hải Phòng,DN,CT,Vật liệu xây dựng & Nội thất,Công nghiệp/Xây dựng và Vật liệu/Xây dựng và Vật liệu/Vật liệu xây dựng & Nội thất,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Vật liệu xây dựng & Nội thất,2353
2024-04-24,11050,11500,11000,11400,431300,HT1,HOSE,Công ty Cổ phần Xi măng VICEM Hà Tiên,VICEM Hà Tiên,DN,CT,Vật liệu xây dựng & Nội thất,Công nghiệp/Xây dựng và Vật liệu/Xây dựng và Vật liệu/Vật liệu xây dựng & Nội thất,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Vật liệu xây dựng & Nội thất,2353
2024-04-24,17150,17200,17050,17150,13200,HTI,HOSE,Công ty Cổ phần Đầu tư Phát triển Hạ tầng IDICO,PT Hạ tầng IDICO,DN,CT,Xây dựng,Công nghiệp/Xây dựng và Vật liệu/Xây dựng và Vật liệu/Xây dựng,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,2357
2024-04-24,5330,5960,5330,5530,300,HU1,HOSE,Công ty Cổ phần Đầu tư và Xây dựng HUD1,Xây dựng HUD1,DN,CT,Xây dựng,Công nghiệp/Xây dựng và Vật liệu/Xây dựng và Vật liệu/Xây dựng,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,2357
2024-04-24,3500,3500,3100,3100,8500,HU3,UPCOM,Công ty Cổ phần Đầu tư và Xây dựng HUD3,Xây dựng HUD3,DN,CT,Xây dựng,Công nghiệp/Xây dựng và Vật liệu/Xây dựng và Vật liệu/Xây dựng,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,2357
2024-04-24,11900,11900,11200,11500,8000,HU4,UPCOM,Công ty Cổ phần Đầu tư và Xây dựng HUD4,Đầu tư và Xây dựng HUD4,DN,CT,Xây dựng,Công nghiệp/Xây dựng và Vật liệu/Xây dựng và Vật liệu/Xây dựng,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,2357
2024-04-24,15300,17200,15300,17200,2698200,HUT,HNX,Công ty Cổ phần Tasco,HUD - Tasco,DN,CT,Xây dựng,Công nghiệp/Xây dựng và Vật liệu/Xây dựng và Vật liệu/Xây dựng,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,2357
2024-04-24,4990,5010,4950,4980,107700,HVH,HOSE,Công ty Cổ phần Đầu tư và Công nghệ HVC,Đầu tư và Công nghệ HVC,DN,CT,Xây dựng,Công nghiệp/Xây dựng và Vật liệu/Xây dựng và Vật liệu/Xây dựng,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,2357
2024-04-24,2730,2740,2700,2740,37300,HVX,HOSE,Công ty Cổ phần Xi măng Vicem Hải Vân,Xi măng Vicem Hải Vân,DN,CT,Vật liệu xây dựng & Nội thất,Công nghiệp/Xây dựng và Vật liệu/Xây dựng và Vật liệu/Vật liệu xây dựng & Nội thất,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Vật liệu xây dựng & Nội thất,2353
2024-04-24,20000,20000,20000,20000,500,L40,HNX,Công ty Cổ phần Đầu tư và Xây dựng 40,Đầu tư và Xây dựng 40,DN,CT,Xây dựng,Công nghiệp/Xây dựng và Vật liệu/Xây dựng và Vật liệu/Xây dựng,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,2357
2024-04-24,7200,7400,7200,7400,7800,ICG,HNX,Công ty Cổ phần Xây dựng Sông Hồng,Xây dựng Sông Hồng,DN,CT,Xây dựng,Công nghiệp/Xây dựng và Vật liệu/Xây dựng và Vật liệu/Xây dựng,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,2357
2024-04-24,6000,6000,6000,6000,100,ICI,UPCOM,Công ty Cổ phần Đầu tư và Xây dựng Công nghiệp,Đầu tư và XD Công nghiệp,DN,CT,Xây dựng,Công nghiệp/Xây dựng và Vật liệu/Xây dựng và Vật liệu/Xây dựng,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,2357
2024-04-24,19400,19400,19300,19300,1600,KDM,HNX,Công ty Cổ phần Tập đoàn GCL,Tập đoàn GCL,DN,CT,Xây dựng,Công nghiệp/Xây dựng và Vật liệu/Xây dựng và Vật liệu/Xây dựng,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,2357
2024-04-24,27700,29000,25600,29000,745200,GKM,HNX,Công ty Cổ phần Khang Minh Group,Khang Minh Group,DN,CT,Vật liệu xây dựng & Nội thất,Công nghiệp/Xây dựng và Vật liệu/Xây dựng và Vật liệu/Vật liệu xây dựng & Nội thất,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Vật liệu xây dựng & Nội thất,2353
2024-04-24,3100,3100,3010,3080,178700,KPF,HOSE,Công ty Cổ phần Đầu tư Tài sản KOJI,Đầu tư Tài sản KOJI,DN,CT,Vật liệu xây dựng & Nội thất,Công nghiệp/Xây dựng và Vật liệu/Xây dựng và Vật liệu/Vật liệu xây dựng & Nội thất,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Vật liệu xây dựng & Nội thất,2353
2024-04-24,4400,4400,3800,4200,14500,KTT,HNX,Công ty Cổ phần Tập đoàn Đầu tư KTT,Tập đoàn Đầu tư KTT,DN,CT,Xây dựng,Công nghiệp/Xây dựng và Vật liệu/Xây dựng và Vật liệu/Xây dựng,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,2357
2024-04-24,37100,39000,37100,38500,176500,L14,HNX,Công ty Cổ phần Licogi 14,Licogi 14,DN,CT,Xây dựng,Công nghiệp/Xây dựng và Vật liệu/Xây dựng và Vật liệu/Xây dựng,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,2357
2024-04-24,37300,38100,36900,37600,86200,L18,HNX,Công ty Cổ phần Đầu tư và Xây dựng số 18,LICOGI - 18,DN,CT,Xây dựng,Công nghiệp/Xây dựng và Vật liệu/Xây dựng và Vật liệu/Xây dựng,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,2357
2024-04-24,2700,2700,2600,2600,22600,L45,UPCOM,Công ty Cổ phần Lilama 45.1,Lilama 45.1,DN,CT,Xây dựng,Công nghiệp/Xây dựng và Vật liệu/Xây dựng và Vật liệu/Xây dựng,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,2357
2024-04-24,43000,43000,42000,42950,13300,LBM,HOSE,Công ty Cổ phần Khoáng sản và Vật liệu xây dựng Lâm Đồng,Khoáng sản Lâm Đồng,DN,CT,Vật liệu xây dựng & Nội thất,Công nghiệp/Xây dựng và Vật liệu/Xây dựng và Vật liệu/Vật liệu xây dựng & Nội thất,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Vật liệu xây dựng & Nội thất,2353
2024-04-24,11450,11750,11400,11700,3091700,LCG,HOSE,Công ty Cổ phần Lizen,LIZEN,DN,CT,Xây dựng,Công nghiệp/Xây dựng và Vật liệu/Xây dựng và Vật liệu/Xây dựng,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,2357
2024-04-24,47400,47500,47000,47500,48200,LHC,HNX,Công ty Cổ phần Đầu tư và Xây dựng Thủy lợi Lâm Đồng,XD Thủy lợi Lâm Đồng,DN,CT,Xây dựng,Công nghiệp/Xây dựng và Vật liệu/Xây dựng và Vật liệu/Xây dựng,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,2357
2024-04-24,19500,20500,18800,20000,20600,LIC,UPCOM,Tổng Công ty LICOGI - Công ty Cổ phần,LICOGI,DN,CT,Xây dựng,Công nghiệp/Xây dựng và Vật liệu/Xây dựng và Vật liệu/Xây dựng,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,2357
2024-04-24,4500,4500,4500,4500,100,L12,UPCOM,Công ty Cổ phần Licogi 12,LICOGI 12,DN,CT,Xây dựng,Công nghiệp/Xây dựng và Vật liệu/Xây dựng và Vật liệu/Xây dựng,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,2357
2024-04-24,3600,3700,3500,3600,967300,LIG,HNX,Công ty Cổ phần Licogi 13,Licogi 13,DN,CT,Xây dựng,Công nghiệp/Xây dựng và Vật liệu/Xây dựng và Vật liệu/Xây dựng,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,2357
2024-04-24,82400,82400,75000,75000,200,LAI,UPCOM,Công ty Cổ phần Đầu tư Xây dựng Long An IDICO,XD Long An IDICO,DN,CT,Xây dựng,Công nghiệp/Xây dựng và Vật liệu/Xây dựng và Vật liệu/Xây dựng,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,2357
2024-04-24,13800,13800,13800,13800,1000,LM8,HOSE,Công ty Cổ phần Lilama 18,LILAMA 18,DN,CT,Xây dựng,Công nghiệp/Xây dựng và Vật liệu/Xây dựng và Vật liệu/Xây dựng,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,2357
2024-04-24,2400,2600,2400,2500,104400,MCG,UPCOM,Công ty Cổ phần Năng lượng và Bất động sản MCG,Năng lượng và Bất động sản MCG,DN,CT,Xây dựng,Công nghiệp/Xây dựng và Vật liệu/Xây dựng và Vật liệu/Xây dựng,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,2357
2024-04-24,15100,16600,15000,16600,33700,MCO,HNX,Công ty Cổ phần Đầu tư và Xây dựng BDC Việt Nam,BDC Việt Nam,DN,CT,Xây dựng,Công nghiệp/Xây dựng và Vật liệu/Xây dựng và Vật liệu/Xây dựng,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,2357
2024-04-24,12100,12100,10950,10950,400,MDG,HOSE,Công ty Cổ phần Miền Đông,Xây dựng Miền Đông,DN,CT,Vật liệu xây dựng & Nội thất,Công nghiệp/Xây dựng và Vật liệu/Xây dựng và Vật liệu/Vật liệu xây dựng & Nội thất,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Vật liệu xây dựng & Nội thất,2353
2024-04-24,4900,5200,4900,5100,989700,MST,HNX,Công ty Cổ phần Đầu tư MST,Đầu tư MST,DN,CT,Xây dựng,Công nghiệp/Xây dựng và Vật liệu/Xây dựng và Vật liệu/Xây dựng,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,2357
2024-04-24,16300,16900,16300,16900,2500,NAV,HOSE,Công ty Cổ phần Nam Việt,Tấm lợp và gỗ Nam Việt,DN,CT,Vật liệu xây dựng & Nội thất,Công nghiệp/Xây dựng và Vật liệu/Xây dựng và Vật liệu/Vật liệu xây dựng & Nội thất,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Vật liệu xây dựng & Nội thất,2353
2024-04-24,7200,7200,7100,7100,76500,NED,UPCOM,Công ty Cổ phần Đầu tư và Phát triển Điện Tây Bắc,Phát triển Điện Tây Bắc,DN,CT,Xây dựng,Công nghiệp/Xây dựng và Vật liệu/Xây dựng và Vật liệu/Xây dựng,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,2357
2024-04-24,18550,19750,18550,19700,647800,NHA,HOSE,Tổng Công ty Đầu tư Phát triển Nhà và Đô thị Nam Hà Nội,PT Nhà và Đô thị Nam HN,DN,CT,Xây dựng,Công nghiệp/Xây dựng và Vật liệu/Xây dựng và Vật liệu/Xây dựng,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,2357
2024-04-24,30400,30400,30400,30400,100,NHC,HNX,Công ty Cổ phần Gạch ngói Nhị Hiệp,Gạch ngói Nhị Hiệp,DN,CT,Vật liệu xây dựng & Nội thất,Công nghiệp/Xây dựng và Vật liệu/Xây dựng và Vật liệu/Vật liệu xây dựng & Nội thất,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Vật liệu xây dựng & Nội thất,2353
2024-04-24,17000,17000,16700,17000,12400,NNC,HOSE,Công ty Cổ phần Đá Núi Nhỏ,Đá Núi Nhỏ,DN,CT,Vật liệu xây dựng & Nội thất,Công nghiệp/Xây dựng và Vật liệu/Xây dựng và Vật liệu/Vật liệu xây dựng & Nội thất,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Vật liệu xây dựng & Nội thất,2353
2024-04-24,39200,39900,39000,39900,220500,NTP,HNX,Công ty Cổ phần Nhựa Thiếu niên Tiền Phong,Nhựa Tiền Phong,DN,CT,Vật liệu xây dựng & Nội thất,Công nghiệp/Xây dựng và Vật liệu/Xây dựng và Vật liệu/Vật liệu xây dựng & Nội thất,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Vật liệu xây dựng & Nội thất,2353
2024-04-24,11600,11600,11000,11200,75200,NXT,UPCOM,Công ty Cổ phần Sản xuất và Cung ứng vật liệu xây dựng Kon Tum,SX và Cung ứng VLXD Kon Tum,DN,CT,Vật liệu xây dựng & Nội thất,Công nghiệp/Xây dựng và Vật liệu/Xây dựng và Vật liệu/Vật liệu xây dựng & Nội thất,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Vật liệu xây dựng & Nội thất,2353
2024-04-24,25450,25950,25300,25750,2377700,PC1,HOSE,Công ty Cổ phần Tập đoàn PC1,Tập đoàn PC1,DN,CT,Xây dựng,Công nghiệp/Xây dựng và Vật liệu/Xây dựng và Vật liệu/Xây dựng,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,2357
2024-04-24,11700,11700,11700,11700,100,PCM,UPCOM,Công ty Cổ phần Vật liệu Xây dựng Bưu điện,VLXD Bưu điện,DN,CT,Vật liệu xây dựng & Nội thất,Công nghiệp/Xây dựng và Vật liệu/Xây dựng và Vật liệu/Vật liệu xây dựng & Nội thất,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Vật liệu xây dựng & Nội thất,2353
2024-04-24,10700,11300,10700,11200,11200,PDB,HNX,Công ty Cổ phần Tập đoàn Đầu tư DIN Capital,DIN Capital,DN,CT,Vật liệu xây dựng & Nội thất,Công nghiệp/Xây dựng và Vật liệu/Xây dựng và Vật liệu/Vật liệu xây dựng & Nội thất,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Vật liệu xây dựng & Nội thất,2353
2024-04-24,2400,2500,2300,2500,42900,PFL,UPCOM,Công ty Cổ phần Dầu khí Đông Đô,Dầu khí Đông Đô,DN,CT,Xây dựng,Công nghiệp/Xây dựng và Vật liệu/Xây dựng và Vật liệu/Xây dựng,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,2357
2024-04-24,6400,6800,6400,6670,75100,PHC,HOSE,Công ty Cổ phần Xây dựng Phục Hưng Holdings,Phuc Hung Holdings,DN,CT,Xây dựng,Công nghiệp/Xây dựng và Vật liệu/Xây dựng và Vật liệu/Xây dựng,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,2357
2024-04-24,5800,5800,5800,5800,100,PSB,UPCOM,Công ty Cổ phần Đầu tư Dầu khí Sao Mai Bến Đình,Sao Mai Bến Đình,DN,CT,Xây dựng,Công nghiệp/Xây dựng và Vật liệu/Xây dựng và Vật liệu/Xây dựng,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,2357
2024-04-24,5310,5700,5310,5500,6400,PTC,HOSE,Công ty Cổ phần Đầu tư ICAPITAL,Đầu tư ICAPITAL,DN,CT,Xây dựng,Công nghiệp/Xây dựng và Vật liệu/Xây dựng và Vật liệu/Xây dựng,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,2357
2024-04-24,24900,25700,24800,25500,466000,DTD,HNX,Công ty Cổ phần Đầu tư Phát triển Thành Đạt,Đầu tư Phát triển Thành Đạt,DN,CT,Xây dựng,Công nghiệp/Xây dựng và Vật liệu/Xây dựng và Vật liệu/Xây dựng,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,2357
2024-04-24,2600,2700,2600,2700,25300,PXI,UPCOM,Công ty Cổ phần Xây dựng Công nghiệp và Dân dụng Dầu khí,XL CN và dân dụng Dầu khí,DN,CT,Xây dựng,Công nghiệp/Xây dựng và Vật liệu/Xây dựng và Vật liệu/Xây dựng,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,2357
2024-04-24,3600,3700,3500,3700,157400,PXT,UPCOM,Công ty Cổ phần Xây lắp Đường ống Bể chứa Dầu khí,Xây lắp Đường ống Dầu khí,DN,CT,Xây dựng,Công nghiệp/Xây dựng và Vật liệu/Xây dựng và Vật liệu/Xây dựng,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,2357
2024-04-24,7000,7000,7000,7000,8500,QNC,UPCOM,Công ty Cổ phần Xi măng và Xây dựng Quảng Ninh,Xi măng Quảng Ninh,DN,CT,Vật liệu xây dựng & Nội thất,Công nghiệp/Xây dựng và Vật liệu/Xây dựng và Vật liệu/Vật liệu xây dựng & Nội thất,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Vật liệu xây dựng & Nội thất,2353
2024-04-24,4900,4900,4900,4900,100,QNT,UPCOM,Công ty Cổ phần Tư vấn và Đầu tư Phát triển Quảng Nam,Tư vấn và Đầu tư Phát triển Quảng Nam,DN,CT,Xây dựng,Công nghiệp/Xây dựng và Vật liệu/Xây dựng và Vật liệu/Xây dựng,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,2357
2024-04-24,11500,11600,11300,11600,161200,S99,HNX,Công ty Cổ phần SCI,Sông Đà 9.09 (SCI),DN,CT,Xây dựng,Công nghiệp/Xây dựng và Vật liệu/Xây dựng và Vật liệu/Xây dựng,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,2357
2024-04-24,66400,66700,66400,66500,47600,SCG,HNX,Công ty Cổ phần Tập đoàn Xây dựng SCG,Xây dựng SCG,DN,CT,Xây dựng,Công nghiệp/Xây dựng và Vật liệu/Xây dựng và Vật liệu/Xây dựng,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,2357
2024-04-24,12800,13100,12700,13100,39300,SCI,HNX,Công ty Cổ phần SCI E&C,SCI E&C,DN,CT,Xây dựng,Công nghiệp/Xây dựng và Vật liệu/Xây dựng và Vật liệu/Xây dựng,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,2357
2024-04-24,3700,3700,3700,3700,2100,SCJ,UPCOM,Công ty Cổ phần Xi măng Sài Sơn,Xi măng Sài Sơn,DN,CT,Vật liệu xây dựng & Nội thất,Công nghiệp/Xây dựng và Vật liệu/Xây dựng và Vật liệu/Vật liệu xây dựng & Nội thất,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Vật liệu xây dựng & Nội thất,2353
2024-04-24,36400,36600,36200,36400,52600,SCL,UPCOM,Công ty Cổ phần Sông Đà Cao Cường,Sông Đà Cao Cường,DN,CT,Vật liệu xây dựng & Nội thất,Công nghiệp/Xây dựng và Vật liệu/Xây dựng và Vật liệu/Vật liệu xây dựng & Nội thất,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Vật liệu xây dựng & Nội thất,2353
